hour,p_T,p_P,p_total,q,h,v_low,price,solution_time,mode,p_sim,q_sim,h_sim,v_low_sim,mode_sim,date,solution_time_seconds,opt_objective,sim_profit,si_penalty,vol_penalty,op_cost
14,0.0,0.0,0.0,0.0,82.18072690130847,229769.24701581313,46.43000030517578,301.4829275608063,Idle,0.0,0.0,79.4159927368164,273425.06,Idle,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
15,3.2547299857338623,0.0,3.2547299857338623,4.929528225805143,81.07029840104204,247515.5486287116,77.36000061035156,301.4829275608063,Turbine,3.25473,4.9736023,78.2375717163086,273425.06,Turbine,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
16,4.4866810223305285,0.0,4.4866810223305285,7.302094834791568,79.41323510717565,273803.0900339612,102.11000061035156,301.4829275608063,Turbine,4.486681,7.3425903,76.46156311035156,291330.03,Turbine,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
17,4.661840991091898,0.0,4.661840991091898,7.961663948089175,77.52193699497784,302465.0802470823,110.08999633789062,301.4829275608063,Turbine,4.661841,7.9469337,74.48944091796875,317763.34,Turbine,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
18,6.1446132894126615,0.0,6.1446132894126615,11.81781264022537,74.64346312933444,345009.2057518936,121.80999755859375,301.4829275608063,Turbine,6.058928,11.580517,71.50736236572266,346372.3,Turbine,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
19,4.636226744039093,0.0,4.636226744039093,8.408529175855925,72.52023508673601,375279.9107849749,108.05000305175781,301.4829275608063,Turbine,4.6362267,8.457188,69.2183837890625,388062.2,Turbine,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
20,3.5279244023579155,0.0,3.5279244023579155,6.217318848740817,70.84603978037646,397662.2586404418,87.8499984741211,301.4829275608063,Turbine,3.5279243,6.2198067,67.44725036621094,418508.06,Turbine,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
21,2.9755746345741416,0.0,2.9755746345741416,5.240389910395734,69.3689496344132,416527.66231786646,82.93000030517578,301.4829275608063,Turbine,2.9755747,5.2662125,65.8680419921875,440899.38,Turbine,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
22,2.741559675363086,0.0,2.741559675363086,4.8576970350355495,67.99972777397645,434015.37164399447,73.97000122070312,301.4829275608063,Turbine,2.7415597,4.9065895,64.31158447265625,459857.75,Turbine,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
23,2.4399942478366574,0.0,2.4399942478366574,4.390174543334869,66.76228482261233,449820.0,64.4000015258789,301.4829275608063,Turbine,2.4399943,4.420418,,477521.47,Turbine,2024-07-09,301.4829275608063,2706.1814549829705,2406.04052734375,29.641979217529297,263.6573486328125,1220.9927978515625
