Time,Power,Head,Flow,Volume,Price,Date
7,3.1361411840820077,79.57870175401071,4.9002179543431765,270878.72117597115,133.85,2024-11-21
8,3.0686691502707863,78.42122166798683,4.87059603540952,288412.86690344545,135.04,2024-11-21
9,3.0012127476670893,77.2585594709171,4.8374605335403515,305827.7248241907,127.44,2024-11-21
10,0.0,77.25855947091708,0.0,305827.7248241909,115.55,2024-11-21
11,0.0,77.25855947091708,0.0,305827.7248241909,113.7,2024-11-21
12,0.0,77.25855947091709,0.0,305827.7248241909,121.29,2024-11-21
13,2.9342152625627733,76.10380706458443,4.804550458184011,323124.10647365334,134.4,2024-11-21
14,3.100826650810908,74.85854184127705,5.181144950547136,341776.22829562303,144.79,2024-11-21
15,3.7031621161322903,73.19599383529417,6.39110575418762,364784.2090106985,161.23,2024-11-21
16,3.8662940852122443,71.37385865112633,6.846010907001869,389429.8482759052,169.9,2024-11-21
17,3.4436171815286203,69.74569537142878,6.117231952951016,411451.88330652885,155.9,2024-11-21
18,3.3148100632447233,67.97791548680443,5.950563930400506,432873.9134559707,148.93,2024-11-21
19,2.4067421229234953,66.67000453002412,4.3566538120982585,448557.8671795244,129.08,2024-11-21
20,0.0,66.67000453002291,0.0,448557.8671795382,121.56,2024-11-21
21,0.0,66.67000453002426,0.0,448557.8671795382,120.0,2024-11-21
22,0.0,66.67000453002417,0.0,448557.86717953905,106.36,2024-11-21
23,0.0,66.67000453002412,0.0,448557.86717953975,113.3,2024-11-21
0,0.0,76.94472322725032,0.0,310528.5,6.0,2024-06-16
1,0.0,76.94472322725032,0.0,310528.5,4.01,2024-06-16
2,-3.020872441084066e-11,76.944723227261,-4.440892098500626e-11,310528.49999984016,3.02,2024-06-16
3,0.0,76.944723227261,0.0,310528.49999984016,2.96,2024-06-16
4,0.0,76.944723227261,0.0,310528.49999984016,3.51,2024-06-16
5,0.0,76.944723227261,0.0,310528.49999984016,0.47,2024-06-16
6,0.0,76.944723227261,0.0,310528.49999984016,-0.02,2024-06-16
7,0.0,76.944723227261,0.0,310528.49999984016,-1.27,2024-06-16
8,0.0,76.944723227261,0.0,310528.49999984016,-10.0,2024-06-16
9,-5.303278781793096,78.85516959402875,-7.948748074871801,281913.00693030166,-13.34,2024-06-16
10,-5.488295538004116,80.67574418325087,-7.965297330567168,253237.93654025986,-20.01,2024-06-16
11,-5.67129297267778,82.46033374630319,-7.971321422906968,224541.17941779477,-30.01,2024-06-16
12,-5.854428806886156,84.2462729805442,-7.977350071220904,195822.71916139952,-35.68,2024-06-16
13,-6.04049456492727,86.01021541543994,-7.968286058196398,167136.8893518925,-29.04,2024-06-16
14,0.0,86.01021541543996,-1.4210854715202004e-14,167136.88935189243,-9.86,2024-06-16
15,0.0,86.01021541543996,0.0,167136.88935189243,-1.32,2024-06-16
16,3.456365159142857,84.91665852767288,4.941679509984077,184926.93558783512,25.6,2024-06-16
17,4.568193803250058,83.36860310208729,6.946941424775005,209935.92471702513,45.18,2024-06-16
18,6.245086421567196,80.96817687013717,10.722111931510241,248535.527670462,55.9,2024-06-16
19,6.5026033945854325,78.22949081954867,11.874768588024665,291284.6945873508,69.47,2024-06-16
20,6.156687826214711,75.43186272367288,11.640023676206766,333188.7798216952,73.14,2024-06-16
21,5.807403683398862,72.54338912892135,11.228433177397335,373611.1392603256,65.0,2024-06-16
22,5.465402444017591,69.68448678892226,10.741286800092865,412279.7717406599,64.39,2024-06-16
23,5.116894821866792,66.67000453002412,10.077248733022202,448557.8671795398,56.7,2024-06-16
0,-8.128608897095546e-12,76.94472322725353,-1.3425704992187093e-11,310528.4999999517,83.29,2024-01-09
1,-1.0546230555519287e-11,76.94472322725373,-8.135714324453147e-13,310528.4999999488,85.0,2024-01-09
2,-1.3002932064409833e-12,76.94472322725966,1.4239276424632408e-11,310528.5,83.89,2024-01-09
3,1.2496670365180762e-11,76.94472322726739,0.0,310528.5,82.45,2024-01-09
4,5.7767124417296145e-12,76.94472322727829,0.0,310528.5,88.29,2024-01-09
5,-2.3222312961479474e-11,76.94472322724789,0.0,310528.5,99.83,2024-01-09
6,2.9161306984142037,75.79210590282736,4.7956670744290335,327792.90146794455,112.16,2024-01-09
7,3.163180511561747,74.51455509563095,5.315474799972634,346928.610747846,130.5,2024-01-09
8,2.771747202777453,73.26470235854582,4.7017410957766685,363854.878692642,120.69,2024-01-09
9,2.1401547201094218e-11,73.26470235822157,0.0,363854.878692642,109.08,2024-01-09
10,-2.48334686148155e-11,73.26470235821064,0.0,363854.878692642,102.1,2024-01-09
11,2.1401547201094218e-11,73.26470235821064,0.0,363854.878692642,92.22,2024-01-09
12,-2.48334686148155e-11,73.26470235821067,-5.684341886080802e-14,363854.87869264185,92.11,2024-01-09
13,-2.48334686148155e-11,73.26470235821068,-4.263256414560601e-14,363854.8786926417,101.19,2024-01-09
14,2.702279206600999,72.02849560944703,4.644597699928752,380575.4304123852,112.35,2024-01-09
15,2.8247168947030543,70.71719666726145,4.926729333006293,398311.65601120784,122.38,2024-01-09
16,3.4212923781319606,69.02610401809092,6.109109134786479,420304.44889643916,137.1,2024-01-09
17,3.3849071688804577,67.18878028787391,6.120128737984828,442336.91235318454,136.7,2024-01-09
18,3.133202352293422,65.47406324489135,5.711725636412538,462899.1246442697,129.74,2024-01-09
19,2.5156296648949716,63.98321605576083,4.639546438615071,479601.49182328396,116.34,2024-01-09
20,2.2801316390541615e-11,63.983216055763165,0.0,479601.49182328396,105.57,2024-01-09
21,-2.76560996326225e-11,63.983216055763165,0.0,479601.49182328396,98.4,2024-01-09
22,-2.822453382123058e-11,63.98321605576317,0.0,479601.49182328396,93.69,2024-01-09
23,-4.652096570931758,66.67000453002412,-8.623229067740581,448557.86717941787,83.0,2024-01-09
0,3.622489987096495,75.48773599120881,6.0620516173881756,332351.8858225974,74.21,2024-08-15
1,3.4491848510618737,74.03485271412414,5.857271213879261,353438.0621925628,70.71,2024-08-15
2,2.9537760869865246,72.69164718150381,5.046606753748378,371605.84650605696,64.39,2024-08-15
3,3.540694860665853,71.0362190704018,6.219669650656357,393996.6572484198,72.13,2024-08-15
4,3.9190598598519917,69.08193560268555,7.121744790849377,419634.9384954776,78.43,2024-08-15
5,4.189852530563289,66.72693823534134,7.844500579143826,447875.14058039535,82.77,2024-08-15
6,3.5953077976148307,64.7280865061554,6.658178800812777,471844.5842633214,73.05,2024-08-15
7,0.0,64.7280865061554,0.0,471844.5842633214,48.67,2024-08-15
8,0.0,64.7280865061554,0.0,471844.5842633214,33.06,2024-08-15
9,-4.615122800868731,67.26465953754283,-8.449329451352355,441426.9982384529,12.96,2024-08-15
10,-4.83244852505399,69.7915406649498,-8.498667847577138,410831.7939871752,10.02,2024-08-15
11,-5.502923201226278,72.28017419867767,-9.350136292556385,377171.30333397223,0.3,2024-08-15
12,-5.488348468446248,74.63790894156993,-8.91398330929374,345080.9634205147,0.11,2024-08-15
13,-5.4885445162613955,76.7030818619323,-8.59251511089552,314147.9090212909,0.34,2024-08-15
14,-5.4012357265654245,78.66109787615464,-8.146669958576481,284819.89717041556,2.05,2024-08-15
15,-5.469744460375365,80.49483421815285,-7.964686647664379,256147.0252388238,16.81,2024-08-15
16,0.0,80.49483421815286,0.0,256147.0252388123,51.88,2024-08-15
17,3.8093589298541075,79.11222234429805,6.087703964427064,278062.7595107497,82.65,2024-08-15
18,5.463455457325695,76.77037539664761,9.743666056574767,313139.9573144189,102.89,2024-08-15
19,4.833491390878542,74.68744249548777,8.666408634225817,344339.02839763183,100.0,2024-08-15
20,5.052447491571247,72.19410122099971,9.443464311409599,378335.4999187064,102.78,2024-08-15
21,4.066456335005244,70.23590693745058,7.357203537751261,404821.43265461095,88.62,2024-08-15
22,3.623406224675158,68.35338132391591,6.541678381436711,428371.4748277831,78.92,2024-08-15
23,3.104028533138744,66.67000453002412,5.607331208821307,448557.8671795398,71.06,2024-08-15
0,-7.071406570905432,79.41649428601858,-10.289286698818103,273487.06788425485,115.3,2024-12-12
1,-7.383446849905813,81.7177302467216,-10.27905345436534,236482.47544853966,109.96,2024-12-12
2,-7.695176788204038,84.01667750551343,-10.268830387417921,199514.68605383512,107.35,2024-12-12
3,-8.013503786466368,86.30302729352812,-10.317021429515293,162373.40890758007,112.51,2024-12-12
4,-8.334301221793687,88.59864898419485,-10.373695962545263,125028.10344241711,122.04,2024-12-12
