Time,Power,Head,Flow,Price,Date
11,2.454957404508812,66.30119049381199,4.652442639503732,112.54,2023-10-24
12,0.0,66.30119049381202,0.0,110.0,2023-10-24
13,0.0,66.30119049381216,0.0,109.59,2023-10-24
14,2.963894082950023,64.50158723341582,5.5846557653288045,118.1,2023-10-24
15,3.4240291595451726,62.41131831937408,6.486669922636224,133.16,2023-10-24
16,4.16585423811397,59.8,8.103627187355158,149.98,2023-10-24
17,3.319490194320679,56.109981968405535,6.90795135498081,154.12,2023-10-24
18,3.3194901943206787,52.4199639368107,6.9079513549816625,133.45,2023-10-24
19,2.1169545675282464,50.0,4.530328310903542,119.31,2023-10-24
20,-3.232186343496806,54.633152816710975,-8.673560401053805,114.1,2023-10-24
21,-3.5281155109405518,59.8,-9.672813415527088,102.78,2023-10-24
22,-4.4575680280462855,63.012212242369934,-9.9682207950801,99.07,2023-10-24
23,-4.6204514503479,66.3420137335269,-10.333274841308636,94.56,2023-10-24
0,0.0,76.8195876035165,-0.0,127.56,2023-02-22
1,0.0,76.81958760351293,4.845901457883883e-12,125.3,2023-02-22
2,0.0,76.81958760351455,-4.206412995699793e-12,124.48,2023-02-22
3,-3.3955060985135788e-12,76.81958760351378,4.973799150320701e-13,125.42,2023-02-22
4,0.0,76.81958760351424,-1.2789769243681803e-12,129.24,2023-02-22
5,3.153603735155496,75.41004280754795,5.580255717337806,153.37,2023-02-22
6,3.7781426564999636,73.69172934240977,6.802641934799496,173.13,2023-02-22
7,4.20051107755251,71.74279420274391,7.715651525913216,176.34,2023-02-22
8,3.721604919433602,70.05535148207025,6.680427551269531,164.55,2023-02-22
9,2.963894081115722,68.38129802384178,5.584655761718864,150.91,2023-02-22
10,2.941238222172252,66.59508957801035,5.54308803202197,144.93,2023-02-22
11,-4.173366121795303,69.6,-9.325049960603195,120.1,2023-02-22
12,0.0,69.6,0.0,131.1,2023-02-22
13,0.0,69.6,0.0,136.12,2023-02-22
14,2.845471829790073,67.8704114757226,5.367381098000408,151.01,2023-02-22
15,2.963894081115723,66.07080821648975,5.584655761718793,157.02,2023-02-22
16,3.424029159545171,63.98053881099332,6.486671447752357,165.01,2023-02-22
17,3.424029159545171,61.890269405497236,6.486671447752485,175.0,2023-02-22
18,3.424029159545171,59.800000000000956,6.486671447752485,172.73,2023-02-22
19,3.017813127321801,56.43183190421196,6.305427551273908,162.06,2023-02-22
20,1.563562273979187,54.633076539571434,3.367385864257784,154.02,2023-02-22
21,-3.5281155109405518,59.80000000001054,-9.672813415548461,151.93,2023-02-22
22,-4.548910017251803,63.07813389230294,-10.172936304361855,134.62,2023-02-22
23,-4.529173175137178,66.3420137335269,-10.128702127722349,134.77,2023-02-22
0,2.5658111572265625,75.67474084406132,4.532341003417969,29.15,2023-07-15
1,0.0,75.67474084406132,0.0,19.95,2023-07-15
2,0.0,75.67474084406133,0.0,10.0,2023-07-15
3,0.0,75.67474084406132,0.0,13.69,2023-07-15
4,0.0,75.67474084406133,0.0,19.74,2023-07-15
5,2.5658111572265625,74.5298940846086,4.532341003417969,22.6,2023-07-15
6,2.6053232360135294,73.36728036503676,4.602678733065218,29.95,2023-07-15
7,0.0,73.36728036503676,0.0,17.41,2023-07-15
