hour,p_T,p_P,p_total,q,h,v_low,price,solution_time,mode,p_sim,q_sim,h_sim,v_low_sim,mode_sim,date,solution_time_seconds,opt_objective,sim_profit,si_penalty,vol_penalty,op_cost
10,2.86437166763456,0.0,2.86437166763456,4.885388938485015,74.2150055054179,351117.6943798413,64.12999725341797,301.4048979282379,Turbine,2.8643718,4.815674,72.5399398803711,356522.5,Turbine,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
11,0.0,0.0,0.0,0.0,74.21500550541789,351117.6943798413,53.959999084472656,301.4048979282379,Idle,0.0,0.0,72.5399398803711,373858.94,Idle,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
12,0.0,0.0,0.0,0.0,74.21500550541789,351117.6943798413,50.95000076293945,301.4048979282379,Idle,0.0,0.0,72.5399398803711,373858.94,Idle,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
13,0.0,0.0,0.0,0.0,74.21500550541789,351117.6943798413,52.43000030517578,301.4048979282379,Idle,0.0,0.0,72.5399398803711,373858.94,Idle,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
14,0.0,0.0,0.0,5.968558980384842e-13,74.21500550541778,351117.6943798434,56.88999938964844,301.4048979282379,Idle,0.0,0.0,72.5399398803711,373858.94,Idle,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
15,0.0,0.0,0.0,0.0,74.21500550541776,351117.6943798434,61.33000183105469,301.4048979282379,Idle,0.0,0.0,72.5399398803711,373858.94,Idle,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
16,2.9939867514929532,0.0,2.9939867514929532,5.138449047259896,72.91750163947026,369616.11094997905,71.9800033569336,301.4048979282379,Turbine,2.9939868,5.116585,71.19696044921875,373858.94,Turbine,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
17,3.8248160106428934,0.0,3.8248160106428934,6.763599083128669,71.1355159280499,393965.06764924224,84.7300033569336,301.4048979282379,Turbine,3.824816,6.7943077,69.35481262207031,392278.66,Turbine,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
18,3.724002673035408,0.0,3.724002673035408,6.652684952713187,69.26034717994644,417914.7334790097,88.5,301.4048979282379,Turbine,3.7240026,6.7050476,67.4491195678711,416738.16,Turbine,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
19,2.510457487933469,0.0,2.510457487933469,4.472399490273528,67.99972777397645,434015.37164399435,65.54000091552734,301.4048979282379,Turbine,2.5104575,4.4997406,66.10520935058594,440876.3,Turbine,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
20,2.4399942478366587,0.0,2.4399942478366587,4.3901745433348704,66.76228482261237,449819.9999999999,59.97999954223633,301.4048979282379,Turbine,2.4399943,4.420418,64.71994018554688,457075.38,Turbine,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
21,0.0,0.0,0.0,0.0,66.76228482261234,449819.9999999999,56.93000030517578,301.4048979282379,Idle,0.0,0.0,64.71994018554688,472988.88,Idle,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
22,0.0,0.0,0.0,0.0,66.76228482261234,449819.9999999999,52.83000183105469,301.4048979282379,Idle,0.0,0.0,64.71994018554688,472988.88,Idle,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
23,0.0,0.0,0.0,0.0,66.76228482261236,449820.0,41.34000015258789,301.4048979282379,Idle,0.0,0.0,,472988.88,Idle,2024-02-06,301.4048979282379,1880.367708771965,1664.8511962890625,0.0,215.5164337158203,686.2379760742188
