hour,p_T,p_P,p_total,q,h,v_low,price,solution_time,mode,p_sim,q_sim,h_sim,v_low_sim,mode_sim,date,solution_time_seconds,opt_objective,sim_profit,si_penalty,vol_penalty,op_cost
10,0.0,-5.096100696446997,-5.096100696446997,-8.215019914461067,76.1188806082805,323663.91856884747,30.399999618530273,301.52975392341614,Pump,-5.096101,-8.010979,72.99913787841797,396299.7,Pump,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
11,0.0,-5.286150670677412,-5.286150670677412,-8.167389919741982,78.06490756957835,294261.3148577763,8.260000228881836,301.52975392341614,Pump,-5.2861505,-8.0383835,75.03598022460938,367460.16,Pump,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
12,0.0,-5.478341386769339,-5.478341386769339,-8.129827068279099,79.96122855301387,264993.9374119714,3.309999942779541,301.52975392341614,Pump,-5.4783416,-8.057671,77.02044677734375,338521.97,Pump,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
13,0.0,-5.650516872150325,-5.650516872150325,-8.076073094668985,81.7958549413066,235920.0742711632,9.970000267028809,301.52975392341614,Pump,-5.650517,-8.0418625,78.94855499267578,309514.34,Pump,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
14,0.0,-5.826092766921748,-5.826092766921748,-8.032070568624704,83.59367378533837,207004.62022411427,27.18000030517578,301.52975392341614,Pump,-5.8260927,-8.027458,80.8212890625,280563.62,Pump,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
15,0.0,0.0,0.0,0.0,83.59367378533838,207004.62022411427,60.36000061035156,301.52975392341614,Idle,0.0,0.0,80.8212890625,251664.78,Idle,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
16,3.68741104384674,0.0,3.68741104384674,5.525295134223029,82.36053268704892,226895.68270731717,94.75,301.52975392341614,Turbine,3.687411,5.558563,79.53006744384766,251664.78,Turbine,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
17,6.750791485462134,0.0,6.750791485462134,11.982373177858488,79.63759254845138,270032.22614760767,127.87000274658203,301.52975392341614,Turbine,6.6772013,11.97979,76.66262817382812,271675.62,Turbine,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
18,6.407810027394769,0.0,6.407810027394769,11.989262783590092,76.81186605233725,313193.57216853194,171.91000366210938,301.52975392341614,Turbine,6.3248973,11.816605,73.71836853027344,314802.88,Turbine,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
19,6.057260134234412,0.0,6.057260134234412,11.687785009886305,73.92378537624509,355269.59820412274,136.75999450683594,301.52975392341614,Turbine,5.9715037,11.482735,70.72196960449219,357342.66,Turbine,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
20,4.90207762885179,0.0,4.90207762885179,9.106744149368382,71.59833990990991,388053.8771418489,111.87999725341797,301.52975392341614,Turbine,4.9020777,9.175793,68.18467712402344,398680.5,Turbine,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
21,4.310794934581999,0.0,4.310794934581999,7.890965193917353,69.37414149540793,416461.3518399515,99.04000091552734,301.52975392341614,Turbine,4.310795,7.9713287,65.82072448730469,431713.34,Turbine,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
22,2.7513525075485923,0.0,2.7513525075485923,4.876116612234654,67.9997277739763,434015.37164399633,78.77999877929688,301.52975392341614,Turbine,2.7513525,4.923958,64.25567626953125,460410.12,Turbine,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
23,2.4399947726598645,0.0,2.4399947726598645,4.390172317364801,66.76228545003855,449819.9919865094,65.9000015258789,301.52975392341614,Turbine,2.4399948,4.4204903,,478136.38,Turbine,2024-08-05,301.52975392341614,3459.312850226683,3076.730224609375,79.20732879638672,279.4643249511719,1673.8663330078125
