hour,p_T,p_P,p_total,q,h,v_low,price,solution_time,mode,p_sim,q_sim,h_sim,v_low_sim,mode_sim,date,solution_time_seconds,opt_objective,sim_profit,si_penalty,vol_penalty,op_cost
10,0.0,-5.064422438288064,-5.064422438288064,-8.222959064544767,75.79450937532523,328564.8572544521,-0.36000001430511475,301.4310870170593,Pump,-5.0644226,-8.004387,74.43594360351562,375953.2,Pump,2024-08-09,301.4310870170593,2547.9064298968146,2464.889892578125,65.49488067626953,0.0,1857.9814453125
11,0.0,-5.25465608039568,-5.25465608039568,-8.175283039301199,77.74241701375765,299133.8383129679,-0.6899999976158142,301.4310870170593,Pump,-5.2546563,-8.035149,76.43112182617188,347137.4,Pump,2024-08-09,301.4310870170593,2547.9064298968146,2464.889892578125,65.49488067626953,0.0,1857.9814453125
12,0.0,-5.440753042156704,-5.440753042156704,-8.128643741706803,79.64796689067323,269870.7208428234,-1.8600000143051147,301.4310870170593,Pump,-5.440753,-8.047295,78.37611389160156,318210.88,Pump,2024-08-09,301.4310870170593,2547.9064298968146,2464.889892578125,65.49488067626953,0.0,1857.9814453125
13,0.0,-5.6208789792130105,-5.6208789792130105,-8.083500891961606,81.49237613808324,240770.1176317616,-3.319999933242798,301.4310870170593,Pump,-5.620879,-8.043205,80.26811218261719,289240.62,Pump,2024-08-09,301.4310870170593,2547.9064298968146,2464.889892578125,65.49488067626953,0.0,1857.9814453125
14,0.0,-5.796697074067646,-5.796697074067646,-8.039437666152985,83.29267500292988,211828.14203361084,-4.789999961853027,301.4310870170593,Pump,-5.796697,-8.03051,82.10523223876953,260285.1,Pump,2024-08-09,301.4310870170593,2547.9064298968146,2464.889892578125,65.49488067626953,0.0,1857.9814453125
15,0.0,-5.969923178456698,-5.969923178456698,-7.996024040496508,85.06643304160762,183042.45548782335,1.7899999618530273,301.4310870170593,Pump,-5.969923,-8.008537,83.8888168334961,231375.25,Pump,2024-08-09,301.4310870170593,2547.9064298968146,2464.889892578125,65.49488067626953,0.0,1857.9814453125
16,0.0,0.0,0.0,0.0,85.06643304160761,183042.45548782335,41.06999969482422,301.4310870170593,Idle,0.0,0.0,83.8888168334961,202544.52,Idle,2024-08-09,301.4310870170593,2547.9064298968146,2464.889892578125,65.49488067626953,0.0,1857.9814453125
17,5.050190722470532,0.0,5.050190722470532,7.85690096361692,83.32392875532042,211327.29895684437,79.93000030517578,301.4310870170593,Turbine,5.050191,7.879051,82.13443756103516,202544.52,Turbine,2024-08-09,301.4310870170593,2547.9064298968146,2464.889892578125,65.49488067626953,0.0,1857.9814453125
18,6.873117762907129,0.0,6.873117762907129,11.948766308225741,80.64540388991612,254342.85766645707,107.86000061035156,301.4310870170593,Turbine,6.8044,11.996407,79.37218475341797,230909.1,Turbine,2024-08-09,301.4310870170593,2547.9064298968146,2464.889892578125,65.49488067626953,0.0,1857.9814453125
19,6.533501095150403,0.0,6.533501095150403,12.001334512544918,77.84739894232193,297547.6619116188,110.31999969482422,301.4310870170593,Turbine,6.4532585,11.896194,76.51873016357422,274096.16,Turbine,2024-08-09,301.4310870170593,2547.9064298968146,2464.889892578125,65.49488067626953,0.0,1857.9814453125
20,6.184651722591912,0.0,6.184651722591912,11.87741097503183,74.9733283708417,340306.3414217334,105.20999908447266,301.4310870170593,Turbine,6.0991406,11.622269,73.61790466308594,316922.47,Turbine,2024-08-09,301.4310870170593,2547.9064298968146,2464.889892578125,65.49488067626953,0.0,1857.9814453125
21,5.837987563065817,0.0,5.837987563065817,11.361391615524052,72.11726114683137,381207.35123762,89.06999969482422,301.4310870170593,Turbine,5.7539353,11.1994095,70.69212341308594,358762.62,Turbine,2024-08-09,301.4310870170593,2547.9064298968146,2464.889892578125,65.49488067626953,0.0,1857.9814453125
22,5.173378661197239,0.0,5.173378661197239,9.961843956910222,69.32648745737944,417069.989482497,73.66999816894531,301.4310870170593,Turbine,5.1733785,10.049866,67.90187072753906,399080.5,Turbine,2024-08-09,301.4310870170593,2547.9064298968146,2464.889892578125,65.49488067626953,0.0,1857.9814453125
23,4.753644566610819,0.0,4.753644566610819,9.097225143751249,66.76228482261223,449820.0000000014,69.75,301.4310870170593,Turbine,4.7536445,9.196064,,435260.0,Turbine,2024-08-09,301.4310870170593,2547.9064298968146,2464.889892578125,65.49488067626953,0.0,1857.9814453125
