hour,p_T,p_P,p_total,q,h,v_low,price,solution_time,mode,p_sim,q_sim,h_sim,v_low_sim,mode_sim,date,solution_time_seconds,opt_objective,sim_profit,si_penalty,vol_penalty,op_cost
10,0.0,0.0,0.0,0.0,73.28233971036657,364414.6415800544,70.0999984741211,301.4362738132477,Idle,0.0,0.0,70.13484191894531,406504.78,Idle,2024-01-30,301.4362738132477,2089.054280528676,1546.25048828125,11.334513664245605,529.8080444335938,391.2669677734375
11,0.0,0.0,0.0,0.0,73.28233971036659,364414.6415800544,68.0999984741211,301.4362738132477,Idle,0.0,0.0,70.13484191894531,406504.78,Idle,2024-01-30,301.4362738132477,2089.054280528676,1546.25048828125,11.334513664245605,529.8080444335938,391.2669677734375
12,0.0,0.0,0.0,0.0,73.28233971036659,364414.6415800544,68.2300033569336,301.4362738132477,Idle,0.0,0.0,70.13484191894531,406504.78,Idle,2024-01-30,301.4362738132477,2089.054280528676,1546.25048828125,11.334513664245605,529.8080444335938,391.2669677734375
13,0.0,0.0,0.0,0.0,73.28233971036659,364414.6415800544,71.93000030517578,301.4362738132477,Idle,0.0,0.0,70.13484191894531,406504.78,Idle,2024-01-30,301.4362738132477,2089.054280528676,1546.25048828125,11.334513664245605,529.8080444335938,391.2669677734375
14,0.0,0.0,0.0,0.0,73.28233971036848,364414.64158005477,75.0,301.4362738132477,Idle,0.0,0.0,70.13484191894531,406504.78,Idle,2024-01-30,301.4362738132477,2089.054280528676,1546.25048828125,11.334513664245605,529.8080444335938,391.2669677734375
15,0.0,0.0,0.0,0.0,73.28233971036656,364414.64158005477,80.22000122070312,301.4362738132477,Idle,0.0,0.0,70.13484191894531,406504.78,Idle,2024-01-30,301.4362738132477,2089.054280528676,1546.25048828125,11.334513664245605,529.8080444335938,391.2669677734375
16,2.7438256971161246,0.0,2.7438256971161246,4.744721463985989,72.09803272175891,381495.6388504044,88.41999816894531,301.4362738132477,Turbine,2.7438257,4.7250404,68.82982635498047,406504.78,Turbine,2024-01-30,301.4362738132477,2089.054280528676,1546.25048828125,11.334513664245605,529.8080444335938,391.2669677734375
17,2.910981478343238,0.0,2.910981478343238,5.063673099504733,70.68454569510469,399724.86200862145,99.48999786376953,301.4362738132477,Turbine,2.9109814,5.088825,67.37123107910156,423514.94,Turbine,2024-01-30,301.4362738132477,2089.054280528676,1546.25048828125,11.334513664245605,529.8080444335938,391.2669677734375
18,2.8733874949316105,0.0,2.8733874949316105,5.052742075108043,69.26034717994641,417914.7334790103,101.38999938964844,301.4362738132477,Turbine,2.8733876,5.0882645,65.84280395507812,441834.72,Turbine,2024-01-30,301.4362738132477,2089.054280528676,1546.25048828125,11.334513664245605,529.8080444335938,391.2669677734375
19,2.5104574879334676,0.0,2.5104574879334676,4.472399490273283,67.99972777397645,434015.3716439941,88.30999755859375,301.4362738132477,Turbine,2.5104575,4.4997406,64.4176254272461,460152.47,Turbine,2024-01-30,301.4362738132477,2089.054280528676,1546.25048828125,11.334513664245605,529.8080444335938,391.2669677734375
20,0.0,0.0,0.0,0.0,67.99972777397647,434015.371643994,79.18000030517578,301.4362738132477,Idle,0.0,0.0,64.4176254272461,476351.53,Idle,2024-01-30,301.4362738132477,2089.054280528676,1546.25048828125,11.334513664245605,529.8080444335938,391.2669677734375
21,2.43999424783725,0.0,2.43999424783725,4.3901745433358315,66.76228482261212,449820.0,79.58999633789062,301.4362738132477,Turbine,2.4399943,4.420418,62.9342155456543,476351.53,Turbine,2024-01-30,301.4362738132477,2089.054280528676,1546.25048828125,11.334513664245605,529.8080444335938,391.2669677734375
22,0.0,0.0,0.0,0.0,66.76228482261213,449820.0,76.33999633789062,301.4362738132477,Idle,0.0,0.0,62.9342155456543,492265.03,Idle,2024-01-30,301.4362738132477,2089.054280528676,1546.25048828125,11.334513664245605,529.8080444335938,391.2669677734375
23,0.0,0.0,0.0,0.0,66.76228482261217,449820.0,75.0999984741211,301.4362738132477,Idle,0.0,0.0,,492265.03,Idle,2024-01-30,301.4362738132477,2089.054280528676,1546.25048828125,11.334513664245605,529.8080444335938,391.2669677734375
